year,selling_price,km_driven,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
2015,160000,70000,False,False,False,True,True,False,True,False,False,False,False
2012,350000,38000,False,False,False,True,True,False,True,False,False,False,False
2011,300000,64000,False,False,False,True,True,False,True,False,True,False,False
2015,399000,55250,True,False,False,False,True,False,True,False,False,False,False
2011,300000,110000,True,False,False,False,True,False,True,False,False,False,False
2012,150000,70000,False,False,False,True,True,False,False,False,False,False,False
2010,320000,60000,True,False,False,False,True,False,True,False,False,False,True
2018,1280000,17000,True,False,False,False,True,False,True,False,False,False,False
2017,300000,13000,False,False,False,True,True,False,True,False,True,False,False
2016,1000000,60000,True,False,False,False,True,False,True,False,False,False,False
2012,1090000,120000,True,False,False,False,True,False,True,False,True,False,False
2012,450000,97000,True,False,False,False,True,False,True,False,True,False,False
2007,60000,130000,False,False,False,True,True,False,True,False,True,False,False
2013,500000,50000,False,False,False,True,True,False,True,False,False,False,False
2012,200000,120000,True,False,False,False,True,False,True,False,True,False,False
2015,650000,68000,True,False,False,False,True,False,True,False,False,False,False
2006,60000,100000,False,False,False,True,True,False,True,False,True,False,False
2013,250999,80000,True,False,False,False,True,False,True,False,False,False,False
2012,185000,67000,False,False,False,False,False,False,True,False,True,False,False
2015,155000,60000,False,False,False,True,True,False,True,False,False,False,False
2019,600000,5000,False,False,False,True,True,False,True,False,False,False,False
2016,300000,20000,False,False,False,True,True,False,True,False,False,False,False
2018,850000,12500,False,False,False,True,True,False,True,False,False,False,False
2019,470000,4000,False,False,False,False,True,False,True,False,False,False,False
2019,600000,25000,False,False,False,True,True,False,True,False,False,False,False
2013,700000,70000,True,False,False,False,True,False,True,False,True,False,False
2007,70000,162000,False,False,True,False,True,False,True,False,False,False,False
2010,1250000,205000,True,False,False,False,True,False,True,False,True,False,False
2008,650000,70000,False,False,False,True,True,False,False,False,False,False,True
2018,450000,70000,True,False,False,False,True,False,True,False,True,False,False
2014,750000,100000,True,False,False,False,True,False,True,False,True,False,False
2013,775000,70000,True,False,False,False,True,False,True,False,True,False,False
2011,800000,220000,True,False,False,False,True,False,True,False,False,False,False
2015,360000,80000,False,False,False,True,True,False,True,False,True,False,False
2010,250000,120000,True,False,False,False,True,False,True,False,False,False,False
2017,1490000,22038,True,False,False,False,True,False,True,False,False,False,False
2013,600000,80000,True,False,False,False,True,False,True,False,False,False,False
2010,120000,90000,False,False,False,True,True,False,True,False,False,False,False
2012,320000,140000,True,False,False,False,True,False,True,False,True,False,False
2011,400000,120000,True,False,False,False,True,False,True,False,True,False,False
2015,302000,60000,True,False,False,False,True,False,True,False,False,False,False
2011,130000,80000,True,False,False,False,True,False,True,False,True,False,False
2014,150000,60000,False,False,False,True,True,False,True,False,True,False,False
2012,200000,90000,True,False,False,False,True,False,True,False,True,False,False
2012,950000,80000,True,False,False,False,True,False,True,False,False,False,False
2008,120000,175000,True,False,False,False,True,False,True,False,True,False,False
2019,1400000,10000,True,False,False,False,True,False,True,False,False,False,False
2017,620000,65000,False,False,False,True,True,False,True,False,False,False,False
2012,449000,90000,True,False,False,False,True,False,True,False,False,False,False
2007,100000,70000,False,False,False,True,True,False,True,False,False,False,False
2018,600000,2500,False,False,False,True,True,False,True,False,False,False,False
2016,700000,35000,True,False,False,False,True,False,True,False,False,False,False
2012,250000,40000,True,False,False,False,True,False,True,False,False,False,False
2018,550000,63000,False,False,False,True,True,False,True,False,False,False,False
2013,675000,88000,True,False,False,False,False,False,False,False,False,False,False
2015,530000,55000,True,False,False,False,False,False,True,False,False,False,False
2014,325000,71014,True,False,False,False,False,False,True,False,False,False,False
2015,370000,60000,True,False,False,False,False,False,True,False,False,False,False
2014,360000,70000,True,False,False,False,True,False,True,False,False,False,False
2012,650000,60000,False,False,False,True,False,False,False,False,False,False,False
2012,199000,92000,True,False,False,False,False,False,True,False,False,False,True
2014,285000,89126,True,False,False,False,True,False,True,False,False,False,False
2009,260000,134000,True,False,False,False,True,False,False,False,False,False,False
2019,869999,15000,False,False,False,True,False,False,False,False,False,False,False
2016,425000,42500,True,False,False,False,False,False,True,False,False,False,False
2012,490000,42000,True,False,False,False,False,False,False,False,False,False,False
2015,750000,70000,True,False,False,False,True,False,False,False,True,False,False
2004,125000,110000,False,False,False,True,True,False,True,False,False,False,True
2014,221000,131365,True,False,False,False,True,False,True,False,False,False,False
2016,724000,48980,True,False,False,False,False,False,False,False,False,False,False
2014,440000,46000,False,False,False,True,False,False,False,False,False,False,False
2009,70000,60000,False,False,False,True,True,False,True,False,False,False,True
2015,511000,58000,True,False,False,False,False,False,True,False,False,False,False
2016,790000,22000,True,False,False,False,False,False,True,False,False,False,False
2017,640000,37000,False,False,False,True,True,False,True,False,False,False,False
2009,120000,70000,False,False,False,True,True,False,True,True,False,False,False
2012,126000,98900,True,False,False,False,True,False,True,False,False,False,True
2012,120000,125000,True,False,False,False,True,False,True,False,False,False,False
2017,650000,60000,True,False,False,False,True,False,True,False,False,False,False
2014,450000,80000,False,False,False,True,True,False,True,False,True,False,False
2010,110000,80000,False,False,False,False,True,False,True,True,False,False,False
2017,600000,40000,True,False,False,False,True,False,True,False,False,False,False
2012,620000,80000,True,False,False,False,True,False,True,False,True,False,False
2014,600000,30000,True,False,False,False,True,False,True,False,False,False,False
2018,795000,35000,True,False,False,False,True,False,True,False,False,False,False
2011,300000,180000,True,False,False,False,True,False,True,False,False,False,True
2015,495000,60000,True,False,False,False,True,False,True,False,False,False,False
2013,1580000,86000,True,False,False,False,False,False,False,False,False,False,False
2015,1750000,127643,True,False,False,False,False,False,False,False,False,False,False
2018,1350000,34000,True,False,False,False,True,False,False,False,False,False,False
2014,350000,145000,True,False,False,False,True,False,True,False,False,False,False
2018,300000,25000,False,False,False,True,True,False,False,False,False,False,False
2018,400000,54000,False,False,False,True,False,False,True,False,True,False,False
2014,1750000,102354,True,False,False,False,False,False,False,False,False,False,False
1999,70000,70000,False,False,False,True,True,False,True,True,False,False,False
2018,500000,70000,True,False,False,False,True,False,True,False,False,False,False
2017,2575000,36000,True,False,False,False,False,False,False,False,False,False,False
2014,345000,58000,False,False,False,True,False,False,True,False,False,False,False
2013,220000,100000,True,False,False,False,True,False,True,False,False,False,False
2014,1850000,62237,False,False,False,True,False,False,False,False,False,False,False
2005,114999,90000,False,False,False,True,False,False,True,False,True,False,False
1999,50000,100000,False,False,False,True,True,False,True,False,True,False,False
2017,585000,14000,False,False,False,True,False,False,True,False,False,False,False
2018,950000,21394,True,False,False,False,False,False,True,False,False,False,False
2018,625000,13800,False,False,False,True,True,False,False,False,False,False,False
2017,1035000,23000,False,False,False,True,False,False,False,False,False,False,False
2015,310000,32686,False,False,False,True,False,False,True,False,False,False,False
2017,600000,99700,True,False,False,False,True,False,True,False,False,False,False
2019,3100000,5000,True,False,False,False,True,False,False,False,False,False,False
